Count,Install Year,Diameter,Material,Max CoF Factors,CoF,LoF,Risk Score,Asset ID
1,1990,60,RCP,Diameter,5,1,5,55247
1,1990,66,RCP,Diameter,5,1,5,55270
1,1990,60,RCP,Diameter,5,1,5,55398
1,1990,60,RCP,Diameter,5,1,5,55455
1,1990,54,RCP,Diameter,5,1,5,55483
1,1990,60,CMP,Diameter,5,1,5,55514
1,1990,66,RCP,Diameter,5,1,5,55605
1,1990,60,RCP,Diameter,5,1,5,55700
1,1990,60,RCP,Diameter,5,1,5,55759
1,1990,60,RCP,Diameter,5,1,5,55844
1,2006,60,RCP,Diameter,5,1,5,55888
1,1990,60,RCP,Diameter,5,1,5,56137
1,1990,60,RCP,Diameter,5,1,5,56207
1,1990,60,RCP,Diameter,5,1,5,56269
1,1990,54,RCP,Diameter,5,1,5,56322
1,1990,60,RCP,Diameter,5,1,5,56345
1,1990,60,RCP,Diameter,5,1,5,56439
1,1990,72,RCP,Diameter,5,1,5,56479
1,1990,72,RCP,Diameter,5,1,5,56480
1,1990,60,RCP,Diameter,5,1,5,56504
1,1990,60,RCP,Diameter,5,1,5,56596
1,1990,72,RCP,Diameter,5,1,5,56858
1,2008,72,RCP,Diameter,5,1,5,56883
1,1990,60,RCP,Diameter,5,1,5,56932
1,1990,54,RCP,Diameter,5,1,5,56972
1,2006,60,RCP,Diameter,5,1,5,56973
1,2006,60,RCP,Diameter,5,1,5,57017
1,1990,60,RCP,Diameter,5,1,5,57023
1,1990,60,RCP,Diameter,5,1,5,57088
1,1990,54,RCP,Diameter,5,1,5,57130
1,2010,54,RCP,Diameter,5,1,5,57156
1,2007,54,RCP,Diameter,5,1,5,57163
1,1990,66,RCP,Diameter,5,1,5,57328
1,1990,66,RCP,Diameter,5,1,5,57348
1,1990,54,RCP,Diameter,5,1,5,57357
1,1990,66,RCP,Diameter,5,1,5,57359
1,1990,72,RCP,Diameter,5,1,5,57435
1,1990,84,RCP,Diameter,5,1,5,57440
1,1990,60,BR,Diameter,5,1,5,57593
1,1990,56,RCP,Diameter,5,1,5,57769
1,1990,72,RCP,Diameter,5,1,5,57783
1,1990,60,RCP,Diameter,5,1,5,57980
1,1990,60,RCP,Diameter,5,1,5,57981
1,1990,60,RCP,Diameter,5,1,5,57982
1,1990,60,RCP,Diameter,5,1,5,57983
1,1990,60,RCP,Diameter,5,1,5,57997
1,1990,72,RCP,Diameter,5,1,5,57999
1,1990,72,RCP,Diameter,5,1,5,58002
1,1990,60,RCP,Diameter,5,1,5,58014
1,1990,72,RCP,Diameter,5,1,5,58142
1,1990,72,RCP,Diameter,5,1,5,58143
1,1990,54,RCP,Diameter,5,1,5,58263
1,1990,60,BR,Diameter,5,1,5,58444
1,1990,60,RCP,Diameter,5,1,5,58998
1,1990,54,RCP,Diameter,5,1,5,59073
1,1990,54,RCP,Diameter,5,1,5,59090
1,1990,66,RCP,Diameter,5,1,5,59251
1,1990,60,BR,Diameter,5,1,5,59252
1,1990,72,RCP,Diameter,5,1,5,59331
1,1990,66,RCP,Diameter,5,1,5,59414
1,1990,60,RCP,Diameter,5,1,5,59476
1,1990,60,RCP,Diameter,5,1,5,59501
1,1990,72,RCP,Diameter,5,1,5,59508
1,1990,72,RCP,Diameter,5,1,5,59509
1,1990,66,RCP,Diameter,5,1,5,59518
1,1990,54,RCP,Diameter,5,1,5,59530
1,1990,54,RCP,Diameter,5,1,5,59531
1,1990,60,RCP,Diameter,5,1,5,59560
1,1990,60,BR,Diameter,5,1,5,59564
1,1990,60,BR,Diameter,5,1,5,59565
1,1990,60,RCP,Diameter,5,1,5,59604
1,1990,54,BR,Diameter,5,1,5,59626
1,1990,60,RCP,Diameter,5,1,5,59655
1,1990,54,RCP,Diameter,5,1,5,59736
1,1990,54,RCP,Diameter,5,1,5,59737
1,1990,60,RCP,Diameter,5,1,5,59739
1,2010,54,RCP,Diameter,5,1,5,59746
1,2006,54,RCP,Diameter,5,1,5,59747
1,2006,54,RCP,Diameter,5,1,5,59748
1,2006,60,RCP,Diameter,5,1,5,59749
1,2006,60,RCP,Diameter,5,1,5,59750
1,1990,60,RCP,Diameter,5,1,5,59815
1,1990,60,RCP,Diameter,5,1,5,59816
1,1990,60,RCP,Diameter,5,1,5,59817
1,2002,60,RCP,Diameter,5,1,5,59818
1,1990,72,RCP,Diameter,5,1,5,59853
1,1990,72,RCP,Diameter,5,1,5,59854
1,1990,60,RCP,Diameter,5,1,5,59896
1,1990,72,RCP,Diameter,5,1,5,59897
1,1990,54,RCP,Diameter,5,1,5,60087
1,1990,54,RCP,Diameter,5,1,5,60088
1,1990,54,RCP,Diameter,5,1,5,60091
1,1990,54,RCP,Diameter,5,1,5,60092
1,1990,54,RCP,Diameter,5,1,5,60094
1,1990,54,RCP,Diameter,5,1,5,60252
1,1990,54,RCP,Diameter,5,1,5,60253
1,1990,54,RCP,Diameter,5,1,5,60254
1,1990,60,RCP,Diameter,5,1,5,60256
1,1990,60,RCP,Diameter,5,1,5,60258
1,1990,60,RCP,Diameter,5,1,5,60529
1,1990,60,RCP,Diameter,5,1,5,60530
1,1990,60,BR,Diameter,5,1,5,60531
1,1990,72,RCP,Diameter,5,1,5,60596
1,1990,60,RCP,Diameter,5,1,5,60632
1,1990,72,RCP,Diameter,5,1,5,60647
1,1990,60,BR,Diameter,5,1,5,60868
1,1990,60,RCP,Diameter,5,1,5,61367
1,1990,54,RCP,Diameter,5,1,5,61368
1,2006,60,RCP,Diameter,5,1,5,61429
1,1990,60,RCP,Diameter,5,1,5,61580
1,1990,60,RCP,Diameter,5,1,5,61670
1,1990,72,RCP,"Diameter, Rail",5,1,5,42095
1,1990,60,CIPP,"Diameter, Rail",5,1,5,43678
1,1990,72,BR,"Diameter, Rail",5,1,5,45728
1,1990,60,RCP,"Diameter, Rail",5,1,5,51951
1,1990,60,BR,"Diameter, Rail",5,1,5,53545
1,1990,102,CIPP,"Diameter, Rail",5,1,5,53614
1,1990,60,BR,"Diameter, Rail",5,1,5,60528
1,1990,60,RCP,"Diameter, Road",5,1,5,39969
1,1990,54,RCP,"Diameter, Road",5,1,5,40416
1,1990,60,RCP,"Diameter, Road",5,1,5,43319
1,1990,60,BR,"Diameter, Road",5,1,5,45049
1,1990,54,RCP,"Diameter, Road",5,1,5,46556
1,1990,54,RCP,"Diameter, Road",5,1,5,48175
1,1990,60,RCP,"Diameter, Road",5,1,5,50607
1,1990,72,RCP,"Diameter, Road",5,1,5,51501
1,1990,60,RCP,"Diameter, Road",5,1,5,53503
1,1990,60,BR,"Diameter, Road",5,1,5,58794
1,1990,54,RCP,"Diameter, Road",5,1,5,60250
1,1990,72,RCP,"Diameter, Road",5,1,5,60269
1,1990,54,RCP,"Diameter, Road",5,1,5,60409
1,1990,54,RCP,"Diameter, Road",5,1,5,60410
1,1990,72,RCP,"Diameter, Road",5,1,5,61159
1,1990,15,RCP,Rail,5,1,5,39123
1,1990,36,CP,Rail,5,1,5,39257
1,1990,12,CP,Rail,5,1,5,39465
1,1990,18,RCP,Rail,5,1,5,40129
1,1990,15,RCP,Rail,5,1,5,40279
1,1990,15,RCP,Rail,5,1,5,40539
1,2002,8,RCP,Rail,5,1,5,41550
1,1990,24,RCP,Rail,5,1,5,42715
1,1990,24,RCP,Rail,5,1,5,42835
1,1990,18,CMP,Rail,5,1,5,43247
1,1990,15,RCP,Rail,5,1,5,43387
1,1990,12,VCP,Rail,5,1,5,43851
1,1990,18,CMP,Rail,5,1,5,43861
1,1990,24,VCP,Rail,5,1,5,45003
1,1990,36,RCP,Rail,5,1,5,45788
1,1990,24,RCP,Rail,5,1,5,45804
1,1990,12,CP,Rail,5,1,5,45886
1,1990,24,RCP,Rail,5,1,5,45887
1,1990,13,CP,Rail,5,1,5,45987
1,1990,18,RCP,Rail,5,1,5,47753
1,1990,12,VCP,Rail,5,1,5,48917
1,1990,18,CMP,Rail,5,1,5,48918
1,1990,12,VCP,Rail,5,1,5,48935
1,1990,16,CIPP,Rail,5,1,5,49135
1,1990,36,RCP,Rail,5,1,5,49646
1,1990,24,RCP,Rail,5,1,5,51071
1,1990,36,RCP,Rail,5,1,5,51604
1,1990,18,RCP,Rail,5,1,5,52141
1,1990,18,CMP,Rail,5,1,5,53473
1,1990,36,BR,Rail,5,1,5,55168
1,1990,30,RCP,Rail,5,1,5,55824
1,1990,18,RCP,Rail,5,1,5,56220
1,1990,15,VCP,Rail,5,1,5,56924
1,1990,18,RCP,Rail,5,1,5,57209
1,1990,36,RCP,Rail,5,1,5,58137
1,1990,36,RCP,Rail,5,1,5,58138
1,1990,24,RCP,Rail,5,1,5,58433
1,1990,36,BR,Rail,5,1,5,58758
1,1990,24,RCP,Rail,5,1,5,59364
1,1990,18,RCP,Rail,5,1,5,59444
1,1990,18,RCP,Rail,5,1,5,60049
1,1990,24,RCP,Rail,5,1,5,60649
1,1990,13,RCP,Rail,5,1,5,61200
1,1990,15,RCP,Rail,5,1,5,61541
1,1990,24,RCP,Road,5,1,5,38664
1,1990,18,RCP,Road,5,1,5,38772
1,1990,48,RCP,Road,5,1,5,38784
1,1990,15,RCP,Road,5,1,5,38828
1,1990,18,RCP,Road,5,1,5,38893
1,1990,15,RCP,Road,5,1,5,38987
1,1990,24,RCP,Road,5,1,5,39037
1,1990,18,RCP,Road,5,1,5,39051
1,1990,18,RCP,Road,5,1,5,39175
1,1990,18,RCP,Road,5,1,5,39211
1,1990,18,RCP,Road,5,1,5,39299
1,1990,15,RCP,Road,5,1,5,39342
1,1990,18,RCP,Road,5,1,5,39582
1,1990,18,RCP,Road,5,1,5,39608
1,1990,15,RCP,Road,5,1,5,39672
1,1990,24,RCP,Road,5,1,5,39697
1,1990,15,RCP,Road,5,1,5,39754
1,1990,18,RCP,Road,5,1,5,39888
1,1990,18,RCP,Road,5,1,5,39889
1,1990,13,CP,Road,5,1,5,39903
1,1990,15,RCP,Road,5,1,5,39909
1,1990,15,RCP,Road,5,1,5,39995
1,1990,18,RCP,Road,5,1,5,40142
1,1990,18,RCP,Road,5,1,5,40145
1,1990,36,RCP,Road,5,1,5,40151
1,1990,36,RCP,Road,5,1,5,40223
1,1990,30,RCP,Road,5,1,5,40293
1,1990,18,RCP,Road,5,1,5,40522
1,1990,18,RCP,Road,5,1,5,40526
1,1990,15,RCP,Road,5,1,5,40628
1,1990,24,RCP,Road,5,1,5,40663
1,1990,18,RCP,Road,5,1,5,40683
1,1990,18,RCP,Road,5,1,5,40750
1,1990,15,RCP,Road,5,1,5,40910
1,1990,24,RCP,Road,5,1,5,41010
1,1990,24,RCP,Road,5,1,5,41085
1,1990,24,RCP,Road,5,1,5,41109
1,1990,18,RCP,Road,5,1,5,41200
1,1990,30,RCP,Road,5,1,5,41267
1,1990,24,RCP,Road,5,1,5,41390
1,1990,18,RCP,Road,5,1,5,41410
1,1990,24,RCP,Road,5,1,5,41575
1,1990,15,RCP,Road,5,1,5,41621
1,1990,18,RCP,Road,5,1,5,41636
1,1990,15,RCP,Road,5,1,5,41676
1,1990,15,RCP,Road,5,1,5,41720
1,1990,15,RCP,Road,5,1,5,41745
1,1990,15,RCP,Road,5,1,5,41780
1,1990,18,RCP,Road,5,1,5,41790
1,1990,18,RCP,Road,5,1,5,41794
1,1990,18,RCP,Road,5,1,5,41850
1,1990,30,RCP,Road,5,1,5,41915
1,1990,15,RCP,Road,5,1,5,41923
1,1990,24,RCP,Road,5,1,5,41957
1,1990,18,RCP,Road,5,1,5,41967
1,1990,15,RCP,Road,5,1,5,42100
1,1990,18,RCP,Road,5,1,5,42106
1,1990,15,RCP,Road,5,1,5,42136
1,1990,15,RCP,Road,5,1,5,42236
1,1990,15,RCP,Road,5,1,5,42318
1,1990,15,RCP,Road,5,1,5,42338
1,1990,36,RCP,Road,5,1,5,42413
1,1990,15,RCP,Road,5,1,5,42415
1,1990,15,RCP,Road,5,1,5,42461
1,1990,15,RCP,Road,5,1,5,42476
1,1990,15,RCP,Road,5,1,5,42511
1,1990,15,RCP,Road,5,1,5,42558
1,1990,15,RCP,Road,5,1,5,42565
1,1990,15,RCP,Road,5,1,5,42582
1,1990,15,RCP,Road,5,1,5,42593
1,1990,15,RCP,Road,5,1,5,42712
1,1990,15,RCP,Road,5,1,5,42725
1,1990,24,RCP,Road,5,1,5,42755
1,1990,18,RCP,Road,5,1,5,42883
1,1990,36,BR,Road,5,1,5,42900
1,1990,24,RCP,Road,5,1,5,42946
1,1990,15,RCP,Road,5,1,5,42951
1,1990,15,RCP,Road,5,1,5,43003
1,1990,18,RCP,Road,5,1,5,43113
1,1990,18,RCP,Road,5,1,5,43114
1,1990,15,RCP,Road,5,1,5,43128
1,1990,18,RCP,Road,5,1,5,43136
1,1990,15,RCP,Road,5,1,5,43141
1,1990,18,RCP,Road,5,1,5,43174
1,1990,15,RCP,Road,5,1,5,43266
1,1990,18,RCP,Road,5,1,5,43314
1,1990,18,RCP,Road,5,1,5,43327
1,1990,12,CIPP,Road,5,1,5,43371
1,1990,15,RCP,Road,5,1,5,43417
1,1990,24,RCP,Road,5,1,5,43467
1,1990,18,RCP,Road,5,1,5,43491
1,1990,15,RCP,Road,5,1,5,43513
1,1990,18,RCP,Road,5,1,5,43557
1,1990,42,RCP,Road,5,1,5,43602
1,1990,15,RCP,Road,5,1,5,43612
1,1990,15,RCP,Road,5,1,5,43664
1,1990,13,CP,Road,5,1,5,43815
1,1990,15,RCP,Road,5,1,5,43818
1,1990,18,RCP,Road,5,1,5,43896
1,1990,24,RCP,Road,5,1,5,43979
1,1990,24,RCP,Road,5,1,5,44039
1,1990,15,RCP,Road,5,1,5,44051
1,1990,24,RCP,Road,5,1,5,44062
1,1990,24,RCP,Road,5,1,5,44105
1,1990,18,RCP,Road,5,1,5,44135
1,1990,18,RCP,Road,5,1,5,44144
1,1990,15,RCP,Road,5,1,5,44229
1,1990,18,RCP,Road,5,1,5,44257
1,1990,18,RCP,Road,5,1,5,44258
1,1990,36,RCP,Road,5,1,5,44278
1,1990,30,RCP,Road,5,1,5,44294
1,1990,24,RCP,Road,5,1,5,44520
1,1990,18,RCP,Road,5,1,5,44907
1,1990,18,RCP,Road,5,1,5,45158
1,1990,18,RCP,Road,5,1,5,45167
1,1990,13,CP,Road,5,1,5,45472
1,1990,18,RCP,Road,5,1,5,45637
1,1990,18,RCP,Road,5,1,5,45651
1,1990,48,RCP,Road,5,1,5,45743
1,1990,42,RCP,Road,5,1,5,45778
1,1990,18,RCP,Road,5,1,5,45821
1,1990,18,RCP,Road,5,1,5,45906
1,1990,15,RCP,Road,5,1,5,46001
1,1990,15,RCP,Road,5,1,5,46204
1,1990,15,RCP,Road,5,1,5,46218
1,1990,15,RCP,Road,5,1,5,46253
1,1990,36,RCP,Road,5,1,5,46280
1,1990,18,RCP,Road,5,1,5,46295
1,1990,24,RCP,Road,5,1,5,46396
1,1990,36,RCP,Road,5,1,5,46477
1,1990,48,RCP,Road,5,1,5,46567
1,1990,24,RCP,Road,5,1,5,46624
1,1990,12,CP,Road,5,1,5,46823
1,1990,48,RCP,Road,5,1,5,46937
1,1990,15,RCP,Road,5,1,5,46946
1,1990,12,CP,Road,5,1,5,46992
1,1990,18,RCP,Road,5,1,5,47079
1,1990,5,RCP,Road,5,1,5,47098
1,1990,18,RCP,Road,5,1,5,47222
1,1990,12,CP,Road,5,1,5,47266
1,1990,18,RCP,Road,5,1,5,47342
1,1990,15,RCP,Road,5,1,5,47370
1,1990,15,RCP,Road,5,1,5,47392
1,1990,18,RCP,Road,5,1,5,47823
1,1990,15,RCP,Road,5,1,5,47886
1,1990,15,RCP,Road,5,1,5,47887
1,1990,18,RCP,Road,5,1,5,47941
1,1990,24,RCP,Road,5,1,5,48014
1,1990,24,RCP,Road,5,1,5,48018
1,1990,15,RCP,Road,5,1,5,48019
1,1990,18,RCP,Road,5,1,5,48022
1,1990,12,CP,Road,5,1,5,48056
1,1990,30,RCP,Road,5,1,5,48078
1,1990,18,RCP,Road,5,1,5,48090
1,1990,15,RCP,Road,5,1,5,48128
1,1990,48,RCP,Road,5,1,5,48136
1,1990,15,RCP,Road,5,1,5,48158
1,1990,18,RCP,Road,5,1,5,48170
1,1990,42,RCP,Road,5,1,5,48177
1,1990,15,RCP,Road,5,1,5,48196
1,1990,18,RCP,Road,5,1,5,48214
1,1990,30,RCP,Road,5,1,5,48413
1,1990,18,RCP,Road,5,1,5,48528
1,1990,42,RCP,Road,5,1,5,48562
1,1990,36,RCP,Road,5,1,5,48760
1,1990,24,RCP,Road,5,1,5,49014
1,1990,18,RCP,Road,5,1,5,49129
1,1990,18,RCP,Road,5,1,5,49229
1,1990,15,RCP,Road,5,1,5,49253
