Count,Asset Material,Asset Diameter,Asset Install Year,BR,LoF Phys,LoF,CoF,Risk,Max CoF Factors,Replace Cost,Asset ID
1,RCP,15,1990,1.8,1,1,2,2,Road,$6086,53359
1,RCP,15,1990,1.8,1,1,2,2,Road,$12684,53373
1,VCP,12,1990,1.8,1,1,2,2,Road,$61640,53469
1,VCP,12,1990,1.8,1,1,2,2,Road,$111528,53475
1,RCP,15,1990,1.8,1,1,2,2,Road,$68518,53483
1,VCP,12,1990,1.8,1,1,2,2,Road,$23195,53511
1,RCP,15,1990,1.8,1,1,2,2,Road,$142542,53529
1,VCP,10,1990,1.8,1,1,2,2,Road,$6468,53531
1,RCP,15,1990,1.8,1,1,2,2,Road,$11832,53534
1,VCP,12,1990,1.8,1,1,2,2,Road,$7730,53539
1,VCP,10,1990,1.8,1,1,2,2,Road,$9471,53549
1,RCP,15,1990,1.8,1,1,2,2,Road,$10001,53566
1,RCP,15,1990,1.8,1,1,2,2,Road,$12278,53572
1,RCP,10,1990,1.8,1,1,2,2,Road,$3537,53593
1,RCP,10,1990,1.8,1,1,2,2,Road,$9226,53603
1,VCP,15,1990,1.8,1,1,2,2,Road,$64779,53611
1,VCP,15,1990,1.8,1,1,2,2,Road,$9117,53620
1,VCP,15,1990,1.8,1,1,2,2,Road,$54519,53621
1,RCP,15,1990,1.8,1,1,2,2,Road,$15822,53627
1,VCP,12,1990,1.8,1,1,2,2,Road,$121341,53630
1,VCP,12,1990,1.8,1,1,2,2,Road,$64945,53631
1,RCP,15,1990,1.8,1,1,2,2,Road,$10945,53644
1,RCP,15,1990,1.8,1,1,2,2,Road,$17251,53654
1,RCP,15,1990,1.8,1,1,2,2,Road,$30110,53655
1,VCP,8,1990,1.8,1,1,2,2,Road,$28915,53667
1,RCP,15,1990,1.8,1,1,2,2,Road,$22644,53668
1,VCP,12,1990,1.8,1,1,2,2,Road,$11137,53671
1,VCP,12,1990,1.8,1,1,2,2,Road,$17265,53675
1,RCP,15,1990,1.8,1,1,2,2,Road,$12048,53733
1,RCP,15,1990,1.8,1,1,2,2,Road,$13815,53741
1,RCP,15,1990,1.8,1,1,2,2,Road,$2558,53753
1,RCP,15,1990,1.8,1,1,2,2,Road,$14112,53764
1,RCP,15,1990,1.8,1,1,2,2,Road,$16388,53771
1,RCP,15,1990,1.8,1,1,2,2,Road,$12667,53781
1,RCP,15,1990,1.8,1,1,2,2,Road,$10981,53792
1,RCP,15,1990,1.8,1,1,2,2,Road,$17769,53796
1,RCP,15,1990,1.8,1,1,2,2,Road,$5997,53807
1,RCP,15,1990,1.8,1,1,2,2,Road,$97366,53818
1,RCP,15,1990,1.8,1,1,2,2,Road,$7358,53832
1,RCP,15,1990,1.8,1,1,2,2,Road,$8854,53836
1,CMP,15,1990,1.8,1,1,2,2,Road,$19895,53839
1,RCP,15,1990,1.8,1,1,2,2,Road,$16156,53840
1,RCP,15,1990,1.8,1,1,2,2,Road,$13441,53845
1,RCP,15,1990,1.8,1,1,2,2,Road,$11163,53876
1,RCP,15,1990,1.8,1,1,2,2,Road,$74934,53878
1,RCP,15,1990,1.8,1,1,2,2,Road,$6630,53881
1,RCP,15,1990,1.8,1,1,2,2,Road,$11428,53897
1,RCP,15,1990,1.8,1,1,2,2,Road,$15752,53905
1,CMP,15,1990,1.8,1,1,2,2,Road,$90994,53910
1,RCP,15,1990,1.8,1,1,2,2,Road,$10657,53913
1,CMP,15,1990,1.8,1,1,2,2,Road,$6983,53916
1,RCP,15,1990,1.8,1,1,2,2,Road,$16857,53918
1,RCP,15,1990,1.8,1,1,2,2,Road,$12241,53921
1,RCP,15,1990,1.8,1,1,2,2,Road,$8763,53924
1,RCP,15,1990,1.8,1,1,2,2,Road,$13962,53942
1,RCP,15,1990,1.8,1,1,2,2,Road,$136988,53959
1,RCP,15,1990,1.8,1,1,2,2,Road,$11724,53967
1,RCP,15,1990,1.8,1,1,2,2,Road,$13877,53984
1,RCP,15,1990,1.8,1,1,2,2,Road,$3419,53986
1,RCP,15,1990,1.8,1,1,2,2,Road,$13943,53995
1,RCP,15,1990,1.8,1,1,2,2,Road,$7985,54000
1,RCP,15,1990,1.8,1,1,2,2,Road,$99126,54012
1,RCP,15,1990,1.8,1,1,2,2,Road,$13472,54029
1,RCP,15,1990,1.8,1,1,2,2,Road,$35883,54031
1,RCP,15,1990,1.8,1,1,2,2,Road,$14804,54062
1,RCP,15,1990,1.8,1,1,2,2,Road,$14651,54069
1,RCP,15,1990,1.8,1,1,2,2,Road,$10752,54091
1,VCP,12,1990,1.8,1,1,2,2,Road,$10643,54098
1,RCP,15,1990,1.8,1,1,2,2,Road,$4090,54116
1,RCP,15,1990,1.8,1,1,2,2,Road,$8520,54128
1,RCP,15,1990,1.8,1,1,2,2,Road,$11487,54146
1,RCP,15,1990,1.8,1,1,2,2,Road,$13973,54166
1,RCP,15,1990,1.8,1,1,2,2,Road,$13618,54170
1,RCP,10,1990,1.8,1,1,2,2,Road,$8717,54183
1,RCP,15,1990,1.8,1,1,2,2,Road,$7763,54199
1,CMP,15,1990,1.8,1,1,2,2,Road,$12563,54203
1,RCP,15,1990,1.8,1,1,2,2,Road,$10804,54206
1,RCP,15,1990,1.8,1,1,2,2,Road,$13924,54215
1,RCP,15,1990,1.8,1,1,2,2,Road,$15788,54225
1,RCP,15,1990,1.8,1,1,2,2,Road,$6117,54245
1,RCP,15,1990,1.8,1,1,2,2,Road,$10019,54249
1,RCP,15,1990,1.8,1,1,2,2,Road,$9679,54255
1,RCP,15,1990,1.8,1,1,2,2,Road,$12721,54257
1,RCP,15,1990,1.8,1,1,2,2,Road,$13781,54262
1,RCP,15,1990,1.8,1,1,2,2,Road,$7424,54274
1,RCP,15,1990,1.8,1,1,2,2,Road,$9741,54282
1,RCP,15,1990,1.8,1,1,2,2,Road,$72965,54290
1,RCP,15,1990,1.8,1,1,2,2,Road,$10995,54292
1,VCP,12,1990,1.8,1,1,2,2,Road,$15399,54293
1,RCP,15,1990,1.8,1,1,2,2,Road,$18217,54295
1,RCP,15,1990,1.8,1,1,2,2,Road,$7654,54337
1,RCP,15,1990,1.8,1,1,2,2,Road,$14689,54340
1,RCP,15,1990,1.8,1,1,2,2,Road,$6864,54349
1,RCP,15,1990,1.8,1,1,2,2,Road,$9809,54352
1,RCP,15,1990,1.8,1,1,2,2,Road,$7215,54356
1,RCP,15,1990,1.8,1,1,2,2,Road,$14295,54384
1,RCP,15,1990,1.8,1,1,2,2,Road,$8834,54389
1,RCP,15,1990,1.8,1,1,2,2,Road,$25562,54390
1,RCP,15,1990,1.8,1,1,2,2,Road,$13098,54400
1,RCP,15,1990,1.8,1,1,2,2,Road,$22997,54417
1,RCP,15,1990,1.8,1,1,2,2,Road,$36121,54418
1,RCP,15,1990,1.8,1,1,2,2,Road,$19750,54425
1,RCP,15,1990,1.8,1,1,2,2,Road,$16347,54437
1,VCP,15,1990,1.8,1,1,2,2,Road,$84625,54440
1,RCP,15,1990,1.8,1,1,2,2,Road,$13904,54443
1,CMP,13,1990,1.8,1,1,2,2,Road,$30875,54445
1,RCP,15,1990,1.8,1,1,2,2,Road,$13818,54470
1,RCP,15,1990,1.8,1,1,2,2,Road,$99998,54472
1,RCP,15,1990,1.8,1,1,2,2,Road,$13852,54498
1,RCP,15,1990,1.8,1,1,2,2,Road,$13561,54504
1,RCP,12,1990,1.8,1,1,2,2,Road,$12669,54511
1,RCP,15,1990,1.8,1,1,2,2,Road,$64249,54512
1,RCP,15,1990,1.8,1,1,2,2,Road,$19806,54519
1,RCP,15,1990,1.8,1,1,2,2,Road,$9319,54526
1,RCP,15,1990,1.8,1,1,2,2,Road,$10132,54534
1,VCP,10,1990,1.8,1,1,2,2,Road,$5461,54537
1,RCP,15,1990,1.8,1,1,2,2,Road,$11994,54543
1,RCP,15,1990,1.8,1,1,2,2,Road,$9948,54548
1,RCP,15,1990,1.8,1,1,2,2,Road,$13026,54550
1,RCP,15,1990,1.8,1,1,2,2,Road,$17112,54557
1,VCP,12,1990,1.8,1,1,2,2,Road,$6996,54560
1,RCP,15,1990,1.8,1,1,2,2,Road,$17056,54571
1,RCP,15,1990,1.8,1,1,2,2,Road,$9808,54572
1,RCP,15,1990,1.8,1,1,2,2,Road,$6340,54580
1,RCP,15,1990,1.8,1,1,2,2,Road,$10467,54581
1,VCP,12,1990,1.8,1,1,2,2,Road,$11489,54594
1,RCP,15,1990,1.8,1,1,2,2,Road,$10470,54597
1,RCP,14,1990,1.8,1,1,2,2,Road,$10146,54620
1,RCP,15,1990,1.8,1,1,2,2,Road,$22284,54629
1,VCP,15,1990,1.8,1,1,2,2,Road,$128951,54634
1,VCP,12,1990,1.8,1,1,2,2,Road,$117348,54658
1,RCP,15,1990,1.8,1,1,2,2,Road,$12827,54667
1,RCP,15,1990,1.8,1,1,2,2,Road,$10361,54669
1,RCP,15,1990,1.8,1,1,2,2,Road,$13366,54674
1,VCP,12,1990,1.8,1,1,2,2,Road,$15591,54676
1,RCP,15,1990,1.8,1,1,2,2,Road,$17589,54686
1,VCP,12,1990,1.8,1,1,2,2,Road,$17621,54704
1,RCP,15,1990,1.8,1,1,2,2,Road,$11420,54707
1,RCP,15,1990,1.8,1,1,2,2,Road,$9561,54717
1,RCP,15,1990,1.8,1,1,2,2,Road,$4924,54726
1,RCP,15,1990,1.8,1,1,2,2,Road,$100619,54727
1,RCP,15,1990,1.8,1,1,2,2,Road,$5689,54728
1,RCP,15,1990,1.8,1,1,2,2,Road,$15431,54744
1,CMP,13,1990,1.8,1,1,2,2,Road,$14449,54749
1,RCP,15,1990,1.8,1,1,2,2,Road,$10418,54750
1,RCP,15,1990,1.8,1,1,2,2,Road,$8485,54751
1,VCP,12,1990,1.8,1,1,2,2,Road,$23192,54756
1,VCP,10,1990,1.8,1,1,2,2,Road,$7018,54765
1,RCP,15,1990,1.8,1,1,2,2,Road,$7418,54768
1,RCP,15,1990,1.8,1,1,2,2,Road,$38069,54776
1,RCP,15,1990,1.8,1,1,2,2,Road,$15979,54799
1,RCP,15,1990,1.8,1,1,2,2,Road,$7047,54800
1,RCP,15,1990,1.8,1,1,2,2,Road,$17120,54801
1,RCP,15,1990,1.8,1,1,2,2,Road,$16673,54803
1,RCP,15,1990,1.8,1,1,2,2,Road,$15933,54804
1,RCP,15,1990,1.8,1,1,2,2,Road,$11747,54808
1,RCP,15,1990,1.8,1,1,2,2,Road,$12807,54809
1,VCP,10,1990,1.8,1,1,2,2,Road,$6445,54812
1,VCP,8,1990,1.8,1,1,2,2,Road,$7065,54813
1,RCP,15,1990,1.8,1,1,2,2,Road,$16741,54815
1,RCP,15,1990,1.8,1,1,2,2,Road,$13136,54831
1,CMP,12,1990,1.8,1,1,2,2,Road,$18042,54834
1,CMP,13,1990,1.8,1,1,2,2,Road,$18090,54835
1,RCP,15,1990,1.8,1,1,2,2,Road,$11142,54839
1,RCP,15,1990,1.8,1,1,2,2,Road,$11179,54840
1,RCP,15,1990,1.8,1,1,2,2,Road,$8737,54843
1,RCP,15,1990,1.8,1,1,2,2,Road,$13892,54852
1,RCP,15,1990,1.8,1,1,2,2,Road,$85071,54855
1,RCP,15,1990,1.8,1,1,2,2,Road,$13115,54859
1,RCP,15,1990,1.8,1,1,2,2,Road,$177780,54862
1,RCP,15,1990,1.8,1,1,2,2,Road,$9779,54865
1,RCP,15,1990,1.8,1,1,2,2,Road,$27264,54872
1,RCP,15,1990,1.8,1,1,2,2,Road,$12970,54876
1,VCP,12,1990,1.8,1,1,2,2,Road,$11366,54903
1,RCP,15,1990,1.8,1,1,2,2,Road,$17326,54906
1,RCP,15,1990,1.8,1,1,2,2,Road,$12857,54915
1,CMP,15,1990,1.8,1,1,2,2,Road,$7639,54917
1,RCP,15,1990,1.8,1,1,2,2,Road,$15694,54924
1,RCP,15,1990,1.8,1,1,2,2,Road,$99165,54949
1,VCP,15,1990,1.8,1,1,2,2,Road,$35844,54955
1,RCP,15,1990,1.8,1,1,2,2,Road,$30566,54974
1,RCP,15,1990,1.8,1,1,2,2,Road,$9691,55005
1,CMP,15,1990,1.8,1,1,2,2,Road,$9000,55009
1,RCP,15,1990,1.8,1,1,2,2,Road,$54668,55022
1,RCP,15,1990,1.8,1,1,2,2,Road,$11438,55037
1,RCP,15,1990,1.8,1,1,2,2,Road,$8772,55039
1,RCP,15,1990,1.8,1,1,2,2,Road,$99460,55048
1,RCP,15,1990,1.8,1,1,2,2,Road,$12430,55049
1,VCP,12,1990,1.8,1,1,2,2,Road,$13595,55052
1,RCP,15,1990,1.8,1,1,2,2,Road,$10317,55062
1,VCP,12,1990,1.8,1,1,2,2,Road,$10402,55069
1,RCP,15,1990,1.8,1,1,2,2,Road,$12606,55076
1,RCP,15,1990,1.8,1,1,2,2,Road,$13104,55077
1,RCP,15,1990,1.8,1,1,2,2,Road,$8916,55108
1,RCP,15,1990,1.8,1,1,2,2,Road,$15043,55129
1,RCP,15,1990,1.8,1,1,2,2,Road,$14465,55130
1,RCP,15,1990,1.8,1,1,2,2,Road,$11912,55131
1,RCP,15,1990,1.8,1,1,2,2,Road,$13394,55134
1,RCP,15,1990,1.8,1,1,2,2,Road,$10010,55149
1,RCP,13,1990,1.8,1,1,2,2,Road,$40652,55151
1,RCP,15,1990,1.8,1,1,2,2,Road,$7780,55159
1,RCP,15,1990,1.8,1,1,2,2,Road,$102231,55169
1,VCP,12,1990,1.8,1,1,2,2,Road,$12796,55171
1,RCP,15,1990,1.8,1,1,2,2,Road,$55346,55174
1,RCP,15,1990,1.8,1,1,2,2,Road,$9792,55175
1,RCP,15,1990,1.8,1,1,2,2,Road,$14448,55187
1,RCP,15,1990,1.8,1,1,2,2,Road,$16027,55208
1,CMP,12,1990,1.8,1,1,2,2,Road,$8643,55217
1,VCP,12,1990,1.8,1,1,2,2,Road,$7994,55234
1,VCP,12,1990,1.8,1,1,2,2,Road,$46802,55238
1,RCP,15,1990,1.8,1,1,2,2,Road,$43459,55239
1,RCP,15,1990,1.8,1,1,2,2,Road,$123462,55246
1,RCP,15,1990,1.8,1,1,2,2,Road,$8348,55255
1,VCP,12,1990,1.8,1,1,2,2,Road,$107611,55261
1,RCP,15,1990,1.8,1,1,2,2,Road,$7391,55269
1,RCP,15,1990,1.8,1,1,2,2,Road,$12923,55273
1,VCP,10,1990,1.8,1,1,2,2,Road,$6543,55277
1,CMP,15,1990,1.8,1,1,2,2,Road,$8950,55285
1,RCP,15,1990,1.8,1,1,2,2,Road,$11407,55290
1,RCP,15,1990,1.8,1,1,2,2,Road,$8514,55293
1,VCP,12,1990,1.8,1,1,2,2,Road,$12690,55301
1,RCP,15,1990,1.8,1,1,2,2,Road,$8149,55303
1,RCP,15,1990,1.8,1,1,2,2,Road,$85476,55311
1,RCP,15,1990,1.8,1,1,2,2,Road,$86466,55317
1,RCP,15,1990,1.8,1,1,2,2,Road,$8588,55321
1,RCP,15,1990,1.8,1,1,2,2,Road,$9680,55322
1,RCP,15,1990,1.8,1,1,2,2,Road,$9629,55326
1,RCP,15,1990,1.8,1,1,2,2,Road,$11846,55332
1,RCP,15,1990,1.8,1,1,2,2,Road,$11103,55334
1,RCP,15,1990,1.8,1,1,2,2,Road,$12612,55356
1,RCP,15,1990,1.8,1,1,2,2,Road,$18428,55363
1,RCP,15,1990,1.8,1,1,2,2,Road,$8640,55370
1,RCP,15,1990,1.8,1,1,2,2,Road,$10288,55376
1,RCP,15,1990,1.8,1,1,2,2,Road,$13799,55395
1,RCP,15,1990,1.8,1,1,2,2,Road,$7303,55402
1,RCP,15,1990,1.8,1,1,2,2,Road,$57626,55403
1,RCP,16,1990,1.8,1,1,2,2,Road,$8461,55408
1,RCP,15,1990,1.8,1,1,2,2,Road,$10234,55435
1,VCP,12,1990,1.8,1,1,2,2,Road,$12518,55443
1,RCP,15,1990,1.8,1,1,2,2,Road,$13617,55447
1,VCP,12,1990,1.8,1,1,2,2,Road,$35757,55448
1,RCP,15,1990,1.8,1,1,2,2,Road,$14171,55461
1,RCP,15,1990,1.8,1,1,2,2,Road,$13992,55462
1,RCP,15,1990,1.8,1,1,2,2,Road,$14198,55466
1,RCP,15,1990,1.8,1,1,2,2,Road,$17174,55492
1,RCP,15,1990,1.8,1,1,2,2,Road,$15278,55498
1,RCP,15,1990,1.8,1,1,2,2,Road,$23234,55499
1,RCP,15,1990,1.8,1,1,2,2,Road,$42154,55505
1,RCP,15,1990,1.8,1,1,2,2,Road,$7375,55509
1,RCP,15,1990,1.8,1,1,2,2,Road,$13253,55516
1,RCP,15,1990,1.8,1,1,2,2,Road,$12944,55521
1,VCP,15,1990,1.8,1,1,2,2,Road,$232228,55530
1,RCP,15,1990,1.8,1,1,2,2,Road,$10869,55539
1,RCP,15,1990,1.8,1,1,2,2,Road,$13518,55543
1,RCP,15,1990,1.8,1,1,2,2,Road,$15755,55550
1,RCP,15,1990,1.8,1,1,2,2,Road,$12903,55551
1,RCP,15,1990,1.8,1,1,2,2,Road,$8633,55563
1,RCP,12,1990,1.8,1,1,2,2,Road,$13459,55566
1,RCP,14,1990,1.8,1,1,2,2,Road,$10157,55567
1,RCP,15,1990,1.8,1,1,2,2,Road,$9366,55576
1,RCP,15,1990,1.8,1,1,2,2,Road,$13914,55597
1,RCP,15,1990,1.8,1,1,2,2,Road,$11883,55599
1,RCP,15,1990,1.8,1,1,2,2,Road,$6519,55600
1,RCP,15,1990,1.8,1,1,2,2,Road,$6802,55601
1,RCP,15,1990,1.8,1,1,2,2,Road,$10691,55604
1,VCP,12,1990,1.8,1,1,2,2,Road,$8162,55608
1,CMP,15,1990,1.8,1,1,2,2,Road,$7432,55611
1,RCP,15,1990,1.8,1,1,2,2,Road,$91636,55621
1,RCP,15,1990,1.8,1,1,2,2,Road,$11809,55627
1,RCP,15,1990,1.8,1,1,2,2,Road,$12777,55628
1,RCP,15,1990,1.8,1,1,2,2,Road,$10813,55635
1,RCP,15,1990,1.8,1,1,2,2,Road,$105468,55653
1,RCP,15,1990,1.8,1,1,2,2,Road,$12090,55656
1,CMP,15,1990,1.8,1,1,2,2,Road,$15630,55658
1,VCP,12,1990,1.8,1,1,2,2,Road,$10153,55669
1,RCP,15,1990,1.8,1,1,2,2,Road,$9175,55670
1,RCP,15,1990,1.8,1,1,2,2,Road,$14106,55672
1,RCP,15,1990,1.8,1,1,2,2,Road,$11007,55673
1,CMP,15,1990,1.8,1,1,2,2,Road,$12323,55679
1,RCP,15,1990,1.8,1,1,2,2,Road,$3087,55680
1,VCP,12,1990,1.8,1,1,2,2,Road,$9227,55689
1,VCP,15,1990,1.8,1,1,2,2,Road,$16721,55690
1,VCP,12,1990,1.8,1,1,2,2,Road,$21030,55702
1,VCP,12,1990,1.8,1,1,2,2,Road,$119444,55715
1,RCP,15,1990,1.8,1,1,2,2,Road,$55377,55719
1,RCP,15,1990,1.8,1,1,2,2,Road,$17038,55734
1,CMP,15,1990,1.8,1,1,2,2,Road,$11115,55738
1,RCP,15,1990,1.8,1,1,2,2,Road,$8719,55741
1,RCP,15,1990,1.8,1,1,2,2,Road,$12366,55764
1,RCP,15,1990,1.8,1,1,2,2,Road,$15855,55768
1,RCP,15,1990,1.8,1,1,2,2,Road,$21575,55769
1,RCP,15,1990,1.8,1,1,2,2,Road,$13759,55773
1,RCP,15,1990,1.8,1,1,2,2,Road,$11262,55774
1,VCP,15,1990,1.8,1,1,2,2,Road,$104315,55775
1,RCP,15,1990,1.8,1,1,2,2,Road,$11886,55786
1,RCP,15,1990,1.8,1,1,2,2,Road,$190826,55787
1,RCP,15,1990,1.8,1,1,2,2,Road,$14136,55802
1,CMP,12,1990,1.8,1,1,2,2,Road,$17664,55804
1,RCP,15,1990,1.8,1,1,2,2,Road,$7164,55807
1,RCP,15,1990,1.8,1,1,2,2,Road,$10359,55809
1,RCP,15,1990,1.8,1,1,2,2,Road,$10511,55810
1,RCP,15,1990,1.8,1,1,2,2,Road,$8288,55817
1,RCP,15,1990,1.8,1,1,2,2,Road,$71142,55818
1,RCP,15,1990,1.8,1,1,2,2,Road,$10494,55821
1,RCP,15,1990,1.8,1,1,2,2,Road,$16588,55831
1,RCP,15,1990,1.8,1,1,2,2,Road,$13246,55833
1,RCP,15,1990,1.8,1,1,2,2,Road,$8980,55856
1,VCP,15,1990,1.8,1,1,2,2,Road,$96097,55865
1,RCP,15,1990,1.8,1,1,2,2,Road,$62906,55866
1,RCP,15,1990,1.8,1,1,2,2,Road,$12301,55867
1,RCP,8,1990,1.8,1,1,2,2,Road,$5588,55881
1,RCP,15,1990,1.8,1,1,2,2,Road,$13438,55886
1,VCP,10,1990,1.8,1,1,2,2,Road,$1946,55896
1,RCP,15,1990,1.8,1,1,2,2,Road,$11839,55909
1,RCP,15,1990,1.8,1,1,2,2,Road,$8498,55910
1,RCP,15,1990,1.8,1,1,2,2,Road,$19671,55913
1,RCP,15,1990,1.8,1,1,2,2,Road,$15928,55914
1,RCP,15,1990,1.8,1,1,2,2,Road,$11341,55925
1,RCP,15,1990,1.8,1,1,2,2,Road,$84410,55931
1,RCP,15,1990,1.8,1,1,2,2,Road,$15733,55944
1,RCP,15,1990,1.8,1,1,2,2,Road,$15895,55960
1,RCP,15,1990,1.8,1,1,2,2,Road,$12170,55962
1,RCP,15,1990,1.8,1,1,2,2,Road,$9958,55972
1,RCP,15,1990,1.8,1,1,2,2,Road,$15092,55973
1,RCP,15,1990,1.8,1,1,2,2,Road,$9892,55974
1,RCP,15,1990,1.8,1,1,2,2,Road,$9937,55977
1,RCP,15,1990,1.8,1,1,2,2,Road,$28252,55991
1,RCP,15,1990,1.8,1,1,2,2,Road,$11346,56001
1,CMP,15,1990,1.8,1,1,2,2,Road,$14684,56002
1,VCP,12,1990,1.8,1,1,2,2,Road,$12161,56048
1,RCP,15,1990,1.8,1,1,2,2,Road,$16635,56052
1,RCP,15,1990,1.8,1,1,2,2,Road,$18927,56054
1,RCP,15,1990,1.8,1,1,2,2,Road,$7883,56063
1,RCP,15,1990,1.8,1,1,2,2,Road,$15543,56064
1,RCP,15,1990,1.8,1,1,2,2,Road,$10860,56065
1,RCP,15,1990,1.8,1,1,2,2,Road,$13618,56069
1,RCP,15,1990,1.8,1,1,2,2,Road,$17858,56071
1,RCP,15,1990,1.8,1,1,2,2,Road,$15717,56076
1,RCP,15,1990,1.8,1,1,2,2,Road,$12424,56087
1,RCP,15,1990,1.8,1,1,2,2,Road,$23639,56121
1,RCP,15,1990,1.8,1,1,2,2,Road,$14042,56125
1,RCP,15,1990,1.8,1,1,2,2,Road,$8508,56128
1,RCP,15,1990,1.8,1,1,2,2,Road,$16493,56141
1,RCP,15,1990,1.8,1,1,2,2,Road,$8609,56150
1,RCP,15,1990,1.8,1,1,2,2,Road,$7251,56164
1,RCP,15,1990,1.8,1,1,2,2,Road,$13930,56167
1,CMP,15,1990,1.8,1,1,2,2,Road,$5261,56181
1,RCP,15,1990,1.8,1,1,2,2,Road,$139589,56185
1,VCP,10,1990,1.8,1,1,2,2,Road,$7644,56196
1,RCP,15,1990,1.8,1,1,2,2,Road,$13581,56224
1,RCP,15,1990,1.8,1,1,2,2,Road,$12847,56225
1,RCP,15,1990,1.8,1,1,2,2,Road,$16819,56245
1,RCP,15,1990,1.8,1,1,2,2,Road,$12279,56246
1,RCP,15,1990,1.8,1,1,2,2,Road,$53695,56253
1,RCP,15,1990,1.8,1,1,2,2,Road,$59314,56256
1,RCP,13,1990,1.8,1,1,2,2,Road,$6253,56263
1,RCP,15,1990,1.8,1,1,2,2,Road,$9758,56265
1,RCP,15,1990,1.8,1,1,2,2,Road,$14765,56275
1,CMP,15,1990,1.8,1,1,2,2,Road,$16763,56282
1,RCP,15,1990,1.8,1,1,2,2,Road,$7473,56289
1,RCP,15,1990,1.8,1,1,2,2,Road,$13081,56310
1,RCP,12,1990,1.8,1,1,2,2,Road,$11574,56312
1,RCP,15,1990,1.8,1,1,2,2,Road,$13528,56328
1,RCP,15,1990,1.8,1,1,2,2,Road,$5957,56331
1,RCP,15,1990,1.8,1,1,2,2,Road,$15474,56333
1,RCP,15,1990,1.8,1,1,2,2,Road,$10121,56343
1,RCP,13,1990,1.8,1,1,2,2,Road,$32383,56358
1,RCP,13,1990,1.8,1,1,2,2,Road,$38441,56359
1,RCP,15,1990,1.8,1,1,2,2,Road,$101128,56368
1,RCP,15,1990,1.8,1,1,2,2,Road,$15381,56373
1,RCP,15,1990,1.8,1,1,2,2,Road,$13419,56392
1,RCP,15,1990,1.8,1,1,2,2,Road,$15835,56393
1,RCP,15,1990,1.8,1,1,2,2,Road,$112729,56399
1,CMP,15,1990,1.8,1,1,2,2,Road,$10403,56403
1,VCP,12,1990,1.8,1,1,2,2,Road,$4656,56404
1,RCP,15,1990,1.8,1,1,2,2,Road,$12905,56410
1,RCP,15,1990,1.8,1,1,2,2,Road,$26964,56431
1,CMP,15,1990,1.8,1,1,2,2,Road,$9041,56436
1,RCP,15,1990,1.8,1,1,2,2,Road,$11108,56445
1,RCP,15,1990,1.8,1,1,2,2,Road,$15769,56460
1,RCP,15,1990,1.8,1,1,2,2,Road,$15696,56478
1,RCP,15,1990,1.8,1,1,2,2,Road,$3813,56482
1,RCP,15,1990,1.8,1,1,2,2,Road,$11431,56490
1,RCP,15,1990,1.8,1,1,2,2,Road,$10114,56506
1,RCP,15,1990,1.8,1,1,2,2,Road,$16020,56530
1,RCP,15,1990,1.8,1,1,2,2,Road,$13639,56532
1,RCP,15,1990,1.8,1,1,2,2,Road,$11036,56535
1,CMP,15,1990,1.8,1,1,2,2,Road,$14754,56536
1,RCP,15,1990,1.8,1,1,2,2,Road,$17744,56555
1,RCP,15,1990,1.8,1,1,2,2,Road,$8290,56576
1,RCP,15,1990,1.8,1,1,2,2,Road,$19297,56584
1,RCP,15,1990,1.8,1,1,2,2,Road,$13587,56599
1,RCP,15,1990,1.8,1,1,2,2,Road,$16954,56612
1,RCP,15,1990,1.8,1,1,2,2,Road,$7229,56614
1,RCP,15,1990,1.8,1,1,2,2,Road,$13279,56623
1,RCP,15,1990,1.8,1,1,2,2,Road,$15150,56634
1,RCP,15,1990,1.8,1,1,2,2,Road,$23905,56648
1,RCP,15,1990,1.8,1,1,2,2,Road,$138621,56656
1,VCP,12,1990,1.8,1,1,2,2,Road,$8968,56666
1,RCP,15,1990,1.8,1,1,2,2,Road,$14496,56684
1,RCP,15,1990,1.8,1,1,2,2,Road,$18068,56687
1,RCP,15,1990,1.8,1,1,2,2,Road,$16534,56705
1,CMP,11,1990,1.8,1,1,2,2,Road,$12192,56715
1,VCP,12,1990,1.8,1,1,2,2,Road,$9551,56716
1,RCP,13,1990,1.8,1,1,2,2,Road,$18554,56729
1,RCP,15,1990,1.8,1,1,2,2,Road,$12965,56765
1,RCP,15,1990,1.8,1,1,2,2,Road,$5938,56792
1,RCP,15,1990,1.8,1,1,2,2,Road,$6762,56795
1,RCP,15,1990,1.8,1,1,2,2,Road,$14009,56803
1,RCP,15,1990,1.8,1,1,2,2,Road,$6487,56804
1,RCP,15,1990,1.8,1,1,2,2,Road,$8539,56812
1,CMP,15,1990,1.8,1,1,2,2,Road,$14293,56820
1,RCP,15,1990,1.8,1,1,2,2,Road,$8925,56827
1,RCP,15,1990,1.8,1,1,2,2,Road,$14061,56831
1,VCP,12,1990,1.8,1,1,2,2,Road,$8385,56840
1,RCP,15,1990,1.8,1,1,2,2,Road,$5368,56850
1,RCP,15,1990,1.8,1,1,2,2,Road,$17558,56852
1,CMP,15,1990,1.8,1,1,2,2,Road,$8312,56903
1,RCP,15,1990,1.8,1,1,2,2,Road,$6450,56936
1,VCP,15,1990,1.8,1,1,2,2,Road,$56442,56951
1,RCP,15,1990,1.8,1,1,2,2,Road,$15065,56953
1,RCP,15,1990,1.8,1,1,2,2,Road,$12602,56976
